,Unnamed: 0,MPO,SURVEY,SAMPN,DAY,CTFIP,HHVEH,HHSIZ,INCOM,HHWRK,WGTHH,Weight2,IncomeBracket,Autos,Workers,HouseholdSize
7147,7147,1,1,4528445,4,17031,2,2,5,2,129.2565951,143.37579,60k-100k,2,2,2
7148,7148,1,1,4528537,5,17031,1,2,6,0,244.2413621,84.32075,60k-100k,1,0,2
7149,7149,1,1,4528560,3,17031,3,2,7,2,109.4772785,106.09461,100k+,3,2,2
7150,7150,1,1,4528580,3,17031,3,1,7,0,768.2315956,57.06844,100k+,3,0,1
7151,7151,1,1,4528634,5,17031,2,4,6,2,352.3699275,353.95841,60k-100k,2,2,4+
7152,7152,1,1,4528639,3,17031,1,3,7,2,493.2830424,396.1589,100k+,1,2,3
7153,7153,1,1,4528643,4,17031,1,4,6,1,608.9603003999998,353.95841,60k-100k,1,1,4+
7154,7154,1,2,4528655,4,17031,3,4,6,1,608.9603003999998,176.979205,60k-100k,3,1,4+
7155,7155,1,2,4528713,1,17031,1,1,9,0,172.52229309999996,170.355075,0-35k,1,0,1
7156,7156,1,1,4528752,4,17031,1,2,5,0,244.2413621,134.3747,60k-100k,1,0,2
7157,7157,1,1,4528770,5,17031,1,1,3,1,232.1343277,200.19359,35k-60k,1,1,1
7158,7158,1,1,4528831,1,17031,1,2,9,0,244.2413621,290.72847,0-35k,1,0,2
7159,7159,1,1,4528858,4,17031,6,4,7,4,221.0499447,328.74176,100k+,4+,3+,4+
7160,7160,1,1,4528914,5,17031,2,2,3,2,189.2740289,233.73394,35k-60k,2,2,2
7161,7161,1,1,4528923,3,17031,2,4,7,2,352.3699275,328.74176,100k+,2,2,4+
7162,7162,1,2,4528992,4,17031,1,2,6,2,248.80698340000004,106.04711,60k-100k,1,2,2
7163,7163,1,2,4529005,2,17031,1,2,2,0,244.2413621,192.647865,0-35k,1,0,2
7164,7164,1,2,4529044,5,17031,3,2,6,1,327.1004717,70.29373000000001,60k-100k,3,1,2
7165,7165,1,1,4529120,2,17031,2,2,2,0,185.8008404,290.72847,0-35k,2,0,2
7166,7166,1,1,4529211,1,17031,2,2,6,0,457.4344751,232.01025,60k-100k,2,0,2
7167,7167,1,1,4529255,2,17031,4,2,5,2,189.2740289,212.09422,60k-100k,4+,2,2
7168,7168,1,1,4529257,4,17031,2,2,2,0,185.8008404,385.29573,0-35k,2,0,2
7169,7169,1,2,4529308,4,17031,2,4,7,2,291.9165088,196.572725,100k+,2,2,4+
7170,7170,1,1,4529410,1,17031,2,2,6,1,327.1004717,126.93166,60k-100k,2,1,2
7171,7171,1,1,4529440,5,17031,1,2,2,1,429.9844099,363.95414,0-35k,1,1,2
7172,7172,1,1,4529529,4,17031,3,3,6,2,342.1690018,595.97413,60k-100k,3,2,3
7173,7173,1,1,4529554,3,17031,2,2,7,2,189.2740289,140.9843,100k+,2,2,2
7174,7174,1,1,4529600,3,17031,2,1,3,1,175.6756967,96.58105,35k-60k,2,1,1
7175,7175,1,1,4529616,5,17031,1,3,2,1,706.2299789,1059.83904,0-35k,1,1,3
7176,7176,1,1,4529638,1,17031,2,2,7,1,327.1004717,122.52903,100k+,2,1,2
7177,7177,1,2,4529650,3,17031,1,1,4,0,496.243712,54.43131,35k-60k,1,0,1
7178,7178,1,2,4529677,5,17031,2,3,1,2,452.35406960000006,458.84328,0-35k,2,2,3
7179,7179,1,2,4529682,5,17031,1,1,3,0,172.52229309999996,48.290525,35k-60k,1,0,1
7180,7180,1,2,4529707,7,17031,1,2,2,1,248.7056639,209.187095,0-35k,1,1,2
7181,7181,1,2,4529716,5,17031,2,2,1,1,189.1969525,145.364235,0-35k,2,1,2
7182,7182,1,1,4529904,3,17031,1,2,3,1,541.3869551,182.89245,35k-60k,1,1,2
7183,7183,1,2,4530049,5,17031,1,1,1,0,278.7622218,97.42978,0-35k,1,0,1
7184,7184,1,2,4530094,3,17031,2,2,4,1,189.1969525,91.446225,35k-60k,2,1,2
7185,7185,1,1,4530181,5,17031,1,1,1,1,484.1388475,1726.0027899999998,0-35k,1,1,1
7186,7186,1,2,4530393,4,17031,2,2,3,0,185.8008404,56.46402,35k-60k,2,0,2
7187,7187,1,2,4530405,1,17031,1,1,5,0,278.7622218,46.500845,60k-100k,1,0,1
7188,7188,1,1,4530478,5,17031,1,2,2,0,244.2413621,290.72847,0-35k,1,0,2
7189,7189,1,1,4530585,1,17031,2,2,7,1,189.1969525,108.70562,100k+,2,1,2
7190,7190,1,1,4530654,1,17031,2,2,4,2,109.4772785,202.38408,35k-60k,2,2,2
7191,7191,1,2,4530714,3,17031,2,2,3,2,189.2740289,116.86697,35k-60k,2,2,2
7192,7192,1,2,4530758,3,17031,1,1,2,0,172.52229309999996,170.355075,0-35k,1,0,1
7193,7193,1,2,4530789,5,17031,3,3,7,3,235.4052913,198.07945,100k+,3,3+,3
7194,7194,1,2,4530800,3,17031,2,4,6,2,352.3699275,295.72027,60k-100k,2,2,4+
7195,7195,1,1,4530818,2,17031,1,1,2,1,232.1343277,219.63863,0-35k,1,1,1
7196,7196,1,1,4530826,4,17031,3,3,7,2,375.2534095,268.7624,100k+,3,2,3
7197,7197,1,1,4530839,3,17031,1,1,3,0,172.52229309999996,96.58105,35k-60k,1,0,1
7198,7198,1,2,4530848,5,17031,3,4,5,1,454.3119292,149.637605,60k-100k,3,1,4+
7199,7199,1,1,4530850,4,17031,3,3,6,3,342.8696654,595.97413,60k-100k,3,3+,3
7200,7200,1,1,4530853,5,17031,3,3,6,2,257.639118,595.97413,60k-100k,3,2,3
7201,7201,1,2,4531056,5,17031,1,1,3,1,232.1343277,100.096795,35k-60k,1,1,1
7202,7202,1,2,4531105,5,17031,1,1,1,0,227.9674837,109.819315,0-35k,1,0,1
7203,7203,1,2,4531126,5,17031,2,2,5,1,327.1004717,63.46583,60k-100k,2,1,2
7204,7204,1,2,4531138,2,17031,5,4,7,4,221.0499447,196.572725,100k+,4+,3+,4+
7205,7205,1,1,4531148,2,17031,1,5,5,1,688.0941487000001,456.69281,60k-100k,1,1,4+
7206,7206,1,1,4531162,5,17031,2,2,6,2,189.2740289,140.58746000000002,60k-100k,2,2,2
7207,7207,1,2,4531296,1,17043,1,2,5,2,1191.98902,742.551245,60k-100k,1,2,2
7208,7208,1,1,4531408,3,17043,2,2,4,2,931.189701,202.00007,35k-60k,2,2,2
7209,7209,1,1,4531459,3,17043,3,4,7,3,309.340812,430.77013,100k+,3,3+,4+
7210,7210,1,2,4531565,7,17043,2,2,7,2,202.4996827,47.0915,100k+,2,2,2
7211,7211,1,2,4531857,3,17089,2,3,4,1,36.19594523,283.93974,35k-60k,2,1,3
7212,7212,1,1,4532107,3,17089,2,1,1,0,221.8390478,217.80048,0-35k,2,0,1
7213,7213,1,1,4532174,1,17089,1,1,4,1,242.0904284,184.64464,35k-60k,1,1,1
7214,7214,1,2,4532237,7,17089,2,2,3,0,153.9643635,55.227895,35k-60k,2,0,2
7215,7215,1,2,4532288,4,17089,2,6,6,2,1196.355908,257.620005,60k-100k,2,2,4+
7216,7216,1,1,4532524,3,17089,1,1,3,1,117.230497,158.37018,35k-60k,1,1,1
7217,7217,1,1,4532570,3,17089,1,1,5,1,242.0904284,113.27288,60k-100k,1,1,1
7218,7218,1,2,4532623,5,17089,1,1,5,1,630.9212788,844.213515,60k-100k,1,1,1
7219,7219,1,2,4532665,5,17089,3,4,5,3,437.0935419,283.3897100000001,60k-100k,3,3+,4+
7220,7220,1,2,4532683,5,17089,1,1,2,0,221.8390478,108.90024,0-35k,1,0,1
7221,7221,1,2,4532719,1,17089,1,1,3,1,242.0904284,92.32232,35k-60k,1,1,1
7222,7222,1,1,4532828,4,17089,1,2,4,2,36.19300518,110.45579,35k-60k,1,2,2
7223,7223,1,1,4532843,5,17089,2,2,4,0,153.9643635,110.45579,35k-60k,2,0,2
7224,7224,1,1,4532866,3,17089,3,1,5,1,242.0904284,113.27288,60k-100k,3,1,1
7225,7225,1,2,4532955,3,17089,2,2,6,2,112.672105,61.95995500000001,60k-100k,2,2,2
7226,7226,1,2,4532973,5,17089,0,1,2,0,571.2937972,126.96726,0-35k,0,0,1
7227,7227,1,2,4532990,5,17089,2,2,7,2,112.672105,47.0915,100k+,2,2,2
7228,7228,1,2,4533027,4,17089,1,1,2,1,242.0904284,126.96726,0-35k,1,1,1
7229,7229,1,1,4533050,5,17031,2,2,5,2,375.0626464,1325.80159,60k-100k,2,2,2
7230,7230,1,1,4533127,2,17031,2,2,7,2,375.0626464,761.3037400000002,100k+,2,2,2
7231,7231,1,1,4533128,1,17031,1,1,4,1,134.6890908,128.11025,35k-60k,1,1,1
7232,7232,1,1,4533195,5,17031,3,6,3,4,546.5663162999998,1403.98854,35k-60k,3,3+,4+
7233,7233,1,1,4533196,1,17031,2,2,7,2,129.2565951,56.45568000000001,100k+,2,2,2
7234,7234,1,2,4533272,4,17031,1,1,1,0,217.4686079,96.82798,0-35k,1,0,1
7235,7235,1,1,4533330,5,17043,2,4,7,2,290.6406161000001,337.17013,100k+,2,2,4+
7236,7236,1,2,4533506,7,17043,2,3,7,1,376.614725,108.442585,100k+,2,1,3
7237,7237,1,2,4533514,3,17043,3,6,7,3,772.4835193,298.887805,100k+,3,3+,4+
7238,7238,1,1,4533611,1,17043,2,2,6,2,91.94929434,335.74872,60k-100k,2,2,2
7239,7239,1,2,4533792,3,17043,2,2,7,2,202.4996827,71.144475,100k+,2,2,2
7240,7240,1,2,4533857,2,17043,1,1,4,1,121.9279256,79.18509,35k-60k,1,1,1
7241,7241,1,2,4533879,1,17043,1,1,9,0,251.2491244,112.781415,0-35k,1,0,1
7242,7242,1,1,4533962,4,17043,2,3,5,1,376.614725,282.08045,60k-100k,2,1,3
7243,7243,1,1,4534006,3,17043,1,1,3,0,261.1243124,134.10843,35k-60k,1,0,1
7244,7244,1,1,4534017,5,17043,1,1,6,1,257.3951802,113.27288,60k-100k,1,1,1
7245,7245,1,2,4534142,3,17043,1,1,6,1,257.3951802,56.63644,60k-100k,1,1,1
7246,7246,1,2,4534225,7,17043,1,2,1,0,245.3267676,75.952865,0-35k,1,0,2
7247,7247,1,1,4534318,4,17043,1,1,2,0,251.2491244,217.80048,0-35k,1,0,1
7248,7248,1,1,4534333,3,17043,2,5,7,2,479.3576225,487.05945,100k+,2,2,4+
7249,7249,1,1,4534343,2,17043,2,3,4,1,354.5287296,567.87948,35k-60k,2,1,3
7250,7250,1,1,4534354,5,17043,2,3,2,2,201.8943501,669.8517400000002,0-35k,2,2,3
7251,7251,1,1,4534375,4,17043,1,2,4,2,202.2701684,202.00007,35k-60k,1,2,2
7252,7252,1,2,4534498,4,17043,2,2,7,2,202.4996827,47.0915,100k+,2,2,2
7253,7253,1,2,4534499,5,17043,2,2,6,2,202.4996827,61.95995500000001,60k-100k,2,2,2
7254,7254,1,2,4534764,7,17031,2,2,7,0,295.7455794,50.195795,100k+,2,0,2
7255,7255,1,2,4534972,7,17031,2,3,6,2,166.71512969999995,112.048685,60k-100k,2,2,3
7256,7256,1,1,4534987,1,17031,2,2,9,0,236.4499462,100.55424,0-35k,2,0,2
7257,7257,1,1,4535018,5,17031,1,1,9,1,114.968205,196.99767,0-35k,1,1,1
7258,7258,1,1,4535024,3,17031,2,2,6,2,129.2565951,98.31679,60k-100k,2,2,2
7259,7259,1,1,4535035,1,17031,2,2,9,1,183.1699002,40.609,0-35k,2,1,2
7260,7260,1,2,4535328,2,17031,2,4,7,1,232.1859735,168.41603,100k+,2,1,4+
7261,7261,1,1,4535348,4,17031,2,2,6,1,146.4451747,121.34212,60k-100k,2,1,2
7262,7262,1,1,4535349,5,17031,2,2,5,0,236.4499462,84.32075,60k-100k,2,0,2
7263,7263,1,1,4535393,3,17031,2,2,6,2,103.3412402,100.55424,60k-100k,2,2,2
7264,7264,1,1,4535461,2,17031,2,3,6,1,249.4438632,161.19513,60k-100k,2,1,3
7265,7265,1,1,4535486,1,17031,0,1,7,0,267.6006829,57.25823000000001,100k+,0,0,1
7266,7266,1,2,4535542,4,17043,1,1,6,1,257.3951802,59.973175,60k-100k,1,1,1
7267,7267,1,2,4535571,5,17043,1,1,5,1,121.9279256,44.190465,60k-100k,1,1,1
7268,7268,1,1,4535712,1,17043,2,2,6,2,202.4996827,185.06073,60k-100k,2,2,2
7269,7269,1,1,4535773,4,17031,2,2,4,0,236.4499462,145.98555,35k-60k,2,0,2
7270,7270,1,1,4535813,1,17043,1,1,1,0,251.2491244,225.56283,0-35k,1,0,1
7271,7271,1,1,4535830,1,17043,2,2,9,0,245.6051379,89.32228,0-35k,2,0,2
7272,7272,1,2,4535868,4,17031,2,2,7,2,129.2565951,59.79303,100k+,2,2,2
7273,7273,1,2,4535904,7,17031,2,2,4,0,236.4499462,72.04895,35k-60k,2,0,2
7274,7274,1,2,4535973,4,17043,1,1,1,0,1155.362783,108.90024,0-35k,1,0,1
7275,7275,1,2,4535979,4,17043,1,1,7,1,257.3951802,43.04547,100k+,1,1,1
7276,7276,1,2,4536372,3,17043,1,1,3,0,251.2491244,79.18509,35k-60k,1,0,1
7277,7277,1,1,4536431,4,17031,1,2,9,2,110.5024792,194.23653,0-35k,1,2,2
7278,7278,1,1,4536597,3,17031,1,1,5,1,134.6890908,64.84555999999999,60k-100k,1,1,1
7279,7279,1,1,4536617,5,17031,1,2,3,1,125.197131,214.84434,35k-60k,1,1,2
7280,7280,1,2,4536654,4,17043,1,1,1,1,121.9279256,108.90024,0-35k,1,1,1
7281,7281,1,2,4536675,5,17043,1,1,3,1,257.3951802,92.32232,35k-60k,1,1,1
7282,7282,1,1,4536751,3,17043,2,4,7,2,1166.995986,430.77013,100k+,2,2,4+
7283,7283,1,1,4536762,5,17043,2,5,7,0,1205.321277,310.5146200000001,100k+,2,0,4+
7284,7284,1,1,4536764,4,17043,3,3,7,2,273.5040484,329.32002,100k+,3,2,3
7285,7285,1,1,4536818,4,17043,3,4,6,1,376.7419495,455.69385,60k-100k,3,1,4+
7286,7286,1,1,4536856,2,17043,2,2,5,0,245.6051379,67.76079,60k-100k,2,0,2
7287,7287,1,2,4536990,5,17043,2,2,7,1,262.48955240000004,37.86184,100k+,2,1,2
7288,7288,1,1,4537229,2,17031,2,2,9,1,146.4451747,57.74039000000001,0-35k,2,1,2
7289,7289,1,2,4537354,1,17031,4,5,4,3,396.4864349,1079.471235,35k-60k,4+,3+,4+
7290,7290,1,1,4537374,2,17031,2,4,2,2,61.34511991,1415.89361,0-35k,2,2,4+
7291,7291,1,1,4537396,4,17031,3,3,7,2,166.71512969999995,285.40641,100k+,3,2,3
7292,7292,1,1,4537788,3,17043,1,1,4,0,530.3978833000001,182.00551,35k-60k,1,0,1
7293,7293,1,1,4537811,4,17043,1,2,1,1,1256.875891,177.10747,0-35k,1,1,2
7294,7294,1,1,4537897,5,17043,7,2,7,2,202.4996827,94.183,100k+,4+,2,2
7295,7295,1,2,4537995,5,17043,2,2,7,2,202.4996827,71.144475,100k+,2,2,2
7296,7296,1,2,4538001,3,17043,2,2,2,1,119.1889725,132.23023999999998,0-35k,2,1,2
7297,7297,1,1,4538174,3,17043,2,3,9,1,261.704892,192.97659,0-35k,2,1,3
7298,7298,1,2,4538378,4,17043,2,3,9,0,539.2786324,90.03792,0-35k,2,0,3
7299,7299,1,2,4538383,4,17043,2,2,4,2,91.94929434,55.227895,35k-60k,2,2,2
7300,7300,1,2,4538396,7,17043,1,2,7,2,202.2701684,47.0915,100k+,1,2,2
7301,7301,1,1,4538513,3,17043,1,1,9,1,121.9279256,217.80048,0-35k,1,1,1
7302,7302,1,1,4538527,5,17043,3,3,7,3,291.6930720000001,329.32002,100k+,3,3+,3
7303,7303,1,2,4538751,5,17043,2,4,5,2,471.532052,283.3897100000001,60k-100k,2,2,4+
7304,7304,1,1,4538859,1,17197,2,5,6,2,256.8648596,515.24001,60k-100k,2,2,4+
7305,7305,1,1,4538869,5,17197,3,4,6,2,282.5034776,566.7794200000002,60k-100k,3,2,4+
7306,7306,1,1,4538966,2,17043,2,2,6,1,262.48955240000004,99.63234,60k-100k,2,1,2
7307,7307,1,1,4538992,3,17043,5,2,7,2,202.4996827,94.183,100k+,4+,2,2
7308,7308,1,1,4539002,4,17043,1,1,5,0,530.3978833000001,113.27288,60k-100k,1,0,1
7309,7309,1,2,4539101,2,17043,2,2,7,2,202.4996827,37.86184,100k+,2,2,2
7310,7310,1,2,4539126,3,17043,2,2,7,1,119.1889725,32.47422,100k+,2,1,2
7311,7311,1,2,4539128,7,17043,3,4,7,4,473.39941,215.385065,100k+,3,3+,4+
7312,7312,1,2,4539155,4,17043,3,4,9,3,309.340812,283.3897100000001,0-35k,3,3+,4+
7313,7313,1,2,4539160,5,17043,2,5,7,1,1686.221116,195.799285,100k+,2,1,4+
7314,7314,1,2,4539199,2,17197,1,1,2,1,160.7434141,108.90024,0-35k,1,1,1
7315,7315,1,1,4539212,1,17197,3,3,9,1,133.1271947,348.37407,0-35k,3,1,3
7316,7316,1,1,4539226,1,17197,2,5,9,1,394.6179287,391.59857,0-35k,2,1,4+
7317,7317,1,1,4539233,4,17197,2,2,7,2,510.54919410000014,1403.87615,100k+,2,2,2
7318,7318,1,1,4539406,4,17031,2,2,7,2,135.77898530000002,56.45568000000001,100k+,2,2,2
7319,7319,1,1,4539444,4,17031,1,1,3,1,98.88149527,113.58659,35k-60k,1,1,1
7320,7320,1,1,4539602,2,17031,0,2,2,0,630.9040747,1842.58426,0-35k,0,0,2
7321,7321,1,2,4539750,1,17031,2,4,5,3,551.8164975999998,177.79048999999995,60k-100k,2,3+,4+
7322,7322,1,2,4539829,2,17031,1,2,2,1,124.18858229999998,99.0625,0-35k,1,1,2
7323,7323,1,1,4539929,3,17031,1,1,5,1,162.85480669999995,68.56496,60k-100k,1,1,1
7324,7324,1,1,4540107,1,17031,1,2,2,1,123.1491992,305.72534,0-35k,1,1,2
7325,7325,1,2,4540114,7,17031,3,2,6,2,284.3243854,71.687895,60k-100k,3,2,2
7326,7326,1,2,4540123,7,17031,1,2,3,0,158.0705743,56.46402,35k-60k,1,0,2
7327,7327,1,1,4540334,2,17031,2,3,4,2,306.4993249,465.48998,35k-60k,2,2,3
7328,7328,1,1,4540390,5,17031,0,1,1,0,291.1789079,189.87281,0-35k,0,0,1
7329,7329,1,2,4540676,2,17031,0,4,1,0,534.8623512,224.122955,0-35k,0,0,4+
7330,7330,1,1,4540781,5,17031,0,2,1,1,474.6894734,296.52737,0-35k,0,1,2
7331,7331,1,1,4540813,4,17031,2,1,3,1,72.91739823,137.97706000000002,35k-60k,2,1,1
7332,7332,1,1,4541005,4,17031,1,3,1,1,140.3997576,778.1188400000002,0-35k,1,1,3
7333,7333,1,2,4541174,5,17031,1,2,1,0,159.404695,94.38595,0-35k,1,0,2
7334,7334,1,1,4541208,4,17031,1,1,1,0,124.6350273,189.87281,0-35k,1,0,1
7335,7335,1,1,4541289,4,17031,2,1,2,1,162.85480669999995,139.98264,0-35k,2,1,1
7336,7336,1,1,4541292,4,17031,1,2,2,0,158.0705743,188.7719,0-35k,1,0,2
7337,7337,1,2,4541556,7,17031,1,3,5,2,1248.353747,182.45694,60k-100k,1,2,3
7338,7338,1,1,4541674,4,17031,1,1,1,0,111.0616678,269.04024,0-35k,1,0,1
7339,7339,1,1,4541718,5,17031,1,1,5,1,227.7278038,68.56496,60k-100k,1,1,1
7340,7340,1,1,4541751,2,17031,2,8,7,2,1093.460105,546.04243,100k+,2,2,4+
7341,7341,1,1,4541833,4,17031,1,2,5,0,158.0705743,92.46248,60k-100k,1,0,2
7342,7342,1,2,4541944,5,17031,0,1,2,0,159.0807072,94.936405,0-35k,0,0,1
7343,7343,1,1,4541960,3,17031,1,2,3,2,170.990025,175.1105,35k-60k,1,2,2
7344,7344,1,1,4542065,3,17031,1,1,2,0,278.7622218,189.87281,0-35k,1,0,1
7345,7345,1,1,4542080,2,17031,2,2,4,2,97.43845632,194.23653,35k-60k,2,2,2
7346,7346,1,1,4542124,4,17031,1,3,3,1,211.2316965,318.46032,35k-60k,1,1,3
7347,7347,1,1,4542183,2,17031,1,1,6,1,1467.475164,64.84555999999999,60k-100k,1,1,1
7348,7348,1,2,4542314,5,17031,1,2,5,1,110.5223344,76.34169,60k-100k,1,1,2
7349,7349,1,2,4542688,5,17031,2,4,6,3,499.6247009,154.16035,60k-100k,2,3+,4+
7350,7350,1,2,4542752,3,17031,1,1,5,0,179.3165864,32.42278,60k-100k,1,0,1
7351,7351,1,1,4542851,4,17031,0,1,1,0,160.4233534,189.87281,0-35k,0,0,1
7352,7352,1,1,4542898,1,17031,1,6,9,2,418.9950164,512.22442,0-35k,1,2,4+
7353,7353,1,2,4543109,1,17031,1,1,6,0,207.2859867,34.28248,60k-100k,1,0,1
7354,7354,1,2,4543110,5,17031,1,2,4,0,158.0705743,56.46402,35k-60k,1,0,2
7355,7355,1,2,4543125,7,17031,1,1,2,0,123.5919077,94.936405,0-35k,1,0,1
7356,7356,1,2,4543129,7,17031,1,1,5,1,161.49181059999995,34.28248,60k-100k,1,1,1
7357,7357,1,1,4543189,4,17031,1,2,4,1,228.359132,139.71608,35k-60k,1,1,2
7358,7358,1,2,4543490,2,17031,1,1,1,1,161.49181059999995,69.99132,0-35k,1,1,1
7359,7359,1,2,4543492,5,17031,4,4,9,2,142.73265690000005,142.927855,0-35k,4+,2,4+
7360,7360,1,2,4543512,5,17031,1,1,3,1,161.49181059999995,41.87051,35k-60k,1,1,1
7361,7361,1,2,4543540,5,17031,3,4,6,2,154.8513035,230.89456,60k-100k,3,2,4+
7362,7362,1,1,4543681,2,17031,1,2,1,0,158.0705743,188.7719,0-35k,1,0,2
7363,7363,1,1,4543726,1,17031,1,1,2,1,161.49181059999995,139.98264,0-35k,1,1,1
7364,7364,1,1,4543806,2,17031,1,1,3,0,736.2970535000002,1007.66706,35k-60k,1,0,1
7365,7365,1,1,4544268,5,17031,1,5,9,1,308.7839284,679.23201,0-35k,1,1,4+
7366,7366,1,1,4544275,2,17031,1,1,3,0,123.5919077,113.58659,35k-60k,1,0,1
7367,7367,1,2,4544376,1,17031,2,1,6,1,97.10032288,46.500845,60k-100k,2,1,1
7368,7368,1,2,4544394,3,17031,2,2,9,0,143.59918159999995,94.38595,0-35k,2,0,2
7369,7369,1,2,4544401,3,17031,2,3,4,2,303.9341113,302.263375,35k-60k,2,2,3
7370,7370,1,2,4544411,5,17031,1,4,3,1,229.0440494,217.14248,35k-60k,1,1,4+
7371,7371,1,1,4544440,4,17031,1,1,5,1,161.49181059999995,68.56496,60k-100k,1,1,1
7372,7372,1,1,4544502,2,17031,1,4,3,1,209.8311806,434.28496,35k-60k,1,1,4+
7373,7373,1,1,4544506,1,17031,2,3,4,3,332.61503010000007,604.52675,35k-60k,2,3+,3
7374,7374,1,1,4544578,3,17031,1,1,2,1,96.28765203,189.87281,0-35k,1,1,1
7375,7375,1,1,4544635,1,17031,2,4,6,1,208.0750208,355.5809799999999,60k-100k,2,1,4+
7376,7376,1,1,4544645,1,17031,1,2,4,1,123.1491992,118.52324,35k-60k,1,1,2
7377,7377,1,2,4544708,7,17031,3,5,3,3,228.46146940000003,538.678325,35k-60k,3,3+,4+
7378,7378,1,1,4544801,1,17031,2,2,9,2,83.25828183,92.46248,0-35k,2,2,2
7379,7379,1,1,4544864,2,17031,3,2,7,2,185.4186711,1094.32547,100k+,3,2,2
7380,7380,1,1,4544997,2,17031,2,2,4,1,180.87266090000003,139.71608,35k-60k,2,1,2
7381,7381,1,1,4545012,3,17031,1,2,9,1,110.5223344,214.84434,0-35k,1,1,2
7382,7382,1,1,4545029,1,17031,3,3,7,2,126.770655,128.68157,100k+,3,2,3
7383,7383,1,2,4545052,5,17031,2,2,5,2,66.32995407,76.34169,60k-100k,2,2,2
7384,7384,1,2,4545059,3,17031,1,1,1,0,917.8613778,96.82798,0-35k,1,0,1
7385,7385,1,2,4545067,5,17031,1,1,1,0,111.0616678,148.89439,0-35k,1,0,1
7386,7386,1,1,4545439,2,17031,1,2,7,1,156.5933875,40.609,100k+,1,1,2
7387,7387,1,1,4545625,5,17031,3,2,7,2,129.2565951,56.45568000000001,100k+,3,2,2
7388,7388,1,1,4545638,3,17031,2,4,5,2,153.8821147,308.3207,60k-100k,2,2,4+
7389,7389,1,1,4545725,5,17031,0,1,1,0,267.6006829,297.78878,0-35k,0,0,1
7390,7390,1,1,4545771,1,17031,1,2,6,2,110.5024792,98.31679,60k-100k,1,2,2
7391,7391,1,1,4545788,5,17031,2,1,7,1,134.6890908,37.23576,100k+,2,1,1
7392,7392,1,2,4545902,3,17031,2,2,6,1,90.19136903,32.05814,60k-100k,2,1,2
7393,7393,1,1,4545917,4,17031,1,1,5,0,169.58959840000003,81.44063,60k-100k,1,0,1
7394,7394,1,1,4546001,4,17031,1,1,6,1,135.83342969999998,88.06291999999998,60k-100k,1,1,1
7395,7395,1,1,4546020,3,17031,2,4,7,1,258.2729484,134.35055,100k+,2,1,4+
7396,7396,1,1,4546038,4,17031,3,3,7,3,158.14133909999995,168.20351000000005,100k+,3,3+,3
7397,7397,1,1,4546102,5,17031,0,2,1,2,979.0829596,311.658,0-35k,0,2,2
7398,7398,1,2,4546130,7,17031,1,1,6,0,169.58959840000003,40.720315,60k-100k,1,0,1
7399,7399,1,1,4546322,2,17031,1,1,6,0,172.52229309999996,93.00169,60k-100k,1,0,1
7400,7400,1,1,4546349,2,17031,1,1,9,1,375.0835893,219.63863,0-35k,1,1,1
7401,7401,1,1,4546353,4,17031,2,3,6,1,537.2477557999998,307.3877,60k-100k,2,1,3
7402,7402,1,1,4546449,4,17031,0,1,2,0,287.502881,194.85956,0-35k,0,0,1
7403,7403,1,2,4546550,5,17031,2,4,9,2,352.3699275,110.05546,0-35k,2,2,4+
7404,7404,1,2,4546611,3,17031,1,2,3,0,244.2413621,56.46402,35k-60k,1,0,2
7405,7405,1,1,4546922,5,17031,1,2,4,2,104.9715273,145.62424,35k-60k,1,2,2
7406,7406,1,1,4546932,4,17031,1,1,4,1,135.83342969999998,115.58431000000002,35k-60k,1,1,1
7407,7407,1,2,4546972,4,17031,1,1,9,1,135.83342969999998,36.31773,0-35k,1,1,1
7408,7408,1,2,4546974,5,17031,2,4,6,2,128.3030823,106.207695,60k-100k,2,2,4+
7409,7409,1,1,4547106,5,17031,2,2,2,1,90.19136903,254.28472,0-35k,2,1,2
7410,7410,1,1,4547164,5,17031,1,2,2,1,88.47163009,856.8865099999998,0-35k,1,1,2
7411,7411,1,1,4547211,4,17031,1,1,7,1,135.83342969999998,92.2239,100k+,1,1,1
7412,7412,1,1,4547212,3,17031,2,2,9,1,90.19136903,358.91301,0-35k,2,1,2
7413,7413,1,1,4547292,4,17031,3,3,5,1,263.5915435,282.08045,60k-100k,3,1,3
7414,7414,1,2,4547345,1,17031,3,6,7,3,395.5430122,135.19603999999998,100k+,3,3+,4+
7415,7415,1,2,4547348,5,17031,1,1,5,0,169.58959840000003,30.793675,60k-100k,1,0,1
7416,7416,1,2,4547603,7,17097,2,2,5,1,82.61483238,42.154925,60k-100k,2,1,2
7417,7417,1,2,4547623,2,17097,2,2,6,1,82.61483238,42.154925,60k-100k,2,1,2
7418,7418,1,1,4547629,1,17097,2,2,4,1,264.2992051,174.43069,35k-60k,2,1,2
7419,7419,1,1,4547642,2,17097,1,1,1,0,146.5048544,231.79551,0-35k,1,0,1
7420,7420,1,1,4547653,4,17097,2,1,6,1,160.4011768,107.96952,60k-100k,2,1,1
7421,7421,1,1,4547725,3,17097,1,1,3,1,160.4011768,186.09835,35k-60k,1,1,1
7422,7422,1,1,4547735,2,17097,1,1,6,1,107.77239009999998,89.94931,60k-100k,1,1,1
7423,7423,1,1,4547748,4,17097,2,2,3,0,112.3058882,117.44462,35k-60k,2,0,2
